zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
180,253,101200,10.12,32.89,32.89,32.89,32.89,4.248,8.0,6.957,7.3,29.093,29.093,29.093,29.093,4.275,5.212,4.764,5.212
181,55,22000,2.2,32.89,32.89,32.89,32.89,7.288,7.993,7.645,7.624,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
182,135,54000,5.4,32.89,32.89,32.89,32.89,5.153,7.997,7.245,7.353,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
183,945,378000,37.8,32.868,32.868,32.868,32.868,4.0,5.774,4.726,4.685,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
184,168,67200,6.72,32.868,32.868,32.868,32.868,4.001,5.325,4.4,4.21,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
185,55,22000,2.2,32.868,32.868,32.868,32.868,4.0,4.437,4.159,4.147,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
186,134,53600,5.36,32.868,32.868,32.868,32.868,4.009,5.842,4.958,4.98,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
187,413,165200,16.52,32.868,32.868,32.868,32.868,4.001,7.108,5.018,4.997,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
188,355,142000,14.2,32.868,32.868,32.868,32.868,4.0,5.631,4.529,4.364,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
189,61,24400,2.44,32.868,32.868,32.868,32.868,4.114,5.465,4.936,4.963,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
190,53,21200,2.12,32.868,32.868,32.868,32.868,4.01,5.139,4.399,4.333,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
191,69,27600,2.76,32.866,32.866,32.866,32.866,4.004,4.805,4.235,4.187,29.073,29.073,29.073,29.073,13.171,13.171,13.171,13.171
