zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
178,526,210400,21.04,32.96,32.96,32.96,32.96,5.78,16.759,9.187,8.606,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
179,287,114800,11.48,32.949,32.949,32.949,32.949,6.478,16.173,10.806,10.359,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
180,645,258000,25.8,32.96,32.96,32.96,32.96,5.154,19.949,10.574,10.303,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
181,171,68400,6.84,32.96,32.96,32.96,32.96,6.734,19.472,9.815,9.649,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
182,1192,476800,47.68,32.949,32.949,32.949,32.949,5.88,16.723,9.214,8.967,28.837,28.837,28.837,28.837,10.513,14.006,13.227,14.006
183,65,26000,2.6,32.96,32.96,32.96,32.96,6.489,15.427,9.906,9.902,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
184,1777,710800,71.08,32.96,32.96,32.96,32.96,5.56,22.169,10.001,9.399,28.947,28.947,28.947,28.947,7.63,8.218,7.818,7.63
185,75,30000,3.0,32.949,32.949,32.949,32.949,6.492,14.536,8.414,8.039,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
186,298,119200,11.92,32.949,32.949,32.949,32.949,6.101,13.67,8.614,8.541,28.837,28.837,28.837,28.837,10.513,10.513,10.513,10.513
187,259,103600,10.36,32.96,32.96,32.96,32.96,6.856,21.258,11.276,10.212,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
188,110,44000,4.4,32.96,32.96,32.96,32.96,6.62,18.088,9.846,9.505,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
189,71,28400,2.84,32.949,32.949,32.949,32.949,6.726,16.037,9.651,8.415,28.837,28.837,28.837,28.837,14.006,18.011,14.852,14.006
190,93,37200,3.72,32.949,32.949,32.949,32.949,5.522,13.824,8.045,7.637,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
191,91,36400,3.64,32.96,32.96,32.96,32.96,6.692,16.333,9.358,8.737,28.947,28.947,28.947,28.947,7.63,7.63,7.63,7.63
192,119,47600,4.76,32.96,32.96,32.96,32.96,6.875,16.705,9.947,9.987,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
193,142,56800,5.68,32.96,32.96,32.96,32.96,6.597,15.565,9.358,9.142,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
194,87,34800,3.48,32.949,32.949,32.949,32.949,6.368,16.14,8.794,8.15,28.837,28.837,28.837,28.837,10.513,10.513,10.513,10.513
195,283,113200,11.32,32.949,32.949,32.949,32.949,6.914,16.186,9.889,9.303,28.837,28.837,28.837,28.837,10.513,10.513,10.513,10.513
196,296,118400,11.84,32.949,32.949,32.949,32.949,5.736,14.808,8.66,8.366,28.837,28.837,28.837,28.837,18.011,18.011,18.011,18.011
197,335,134000,13.4,32.96,32.96,32.96,32.96,5.918,19.272,10.326,10.229,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
198,87,34800,3.48,32.96,32.96,32.96,32.96,6.348,18.092,9.332,9.228,28.947,28.947,28.947,28.947,8.218,8.218,8.218,8.218
199,79,31600,3.16,32.934,32.949,32.948,32.949,5.372,11.309,7.481,7.352,28.837,29.044,28.842,28.837,9.785,14.006,13.899,14.006
200,117,46800,4.68,32.949,32.949,32.949,32.949,7.001,16.246,9.705,9.464,28.837,28.837,28.837,28.837,10.513,10.513,10.513,10.513
201,218,87200,8.72,32.915,32.915,32.915,32.915,5.495,13.295,7.74,7.44,28.963,28.963,28.963,28.963,16.13,16.13,16.13,16.13
202,6622,2648800,264.88,32.915,32.934,32.915,32.915,4.948,19.127,8.878,8.365,28.963,29.044,28.964,28.963,11.562,16.13,16.073,16.13
203,47835,19134000,1913.4,32.915,32.915,32.915,32.915,3.49,22.111,8.866,8.314,28.963,28.963,28.963,28.963,7.926,16.13,13.318,13.253
204,224,89600,8.96,32.934,32.934,32.934,32.934,6.989,12.704,8.872,8.553,29.044,29.044,29.044,29.044,11.562,11.562,11.562,11.562
205,67,26800,2.68,32.945,32.945,32.945,32.945,6.357,13.614,9.321,9.025,29.083,29.083,29.083,29.083,6.234,6.234,6.234,6.234
206,224,89600,8.96,32.934,32.934,32.934,32.934,6.923,12.615,8.684,8.498,29.044,29.044,29.044,29.044,9.785,11.562,9.999,9.785
207,210,84000,8.4,32.934,32.934,32.934,32.934,4.67,15.238,9.176,8.955,29.044,29.044,29.044,29.044,8.312,8.312,8.312,8.312
208,128,51200,5.12,32.934,32.934,32.934,32.934,6.239,16.158,9.999,8.894,29.044,29.044,29.044,29.044,9.785,11.562,11.201,11.562
209,592,236800,23.68,32.934,32.934,32.934,32.934,4.282,23.149,10.199,9.714,29.044,29.044,29.044,29.044,8.312,9.785,8.569,8.312
210,166,66400,6.64,32.915,32.915,32.915,32.915,5.64,18.764,8.672,8.28,28.963,28.963,28.963,28.963,16.13,16.13,16.13,16.13
211,121,48400,4.84,32.934,32.934,32.934,32.934,7.011,13.539,9.382,9.328,29.044,29.044,29.044,29.044,9.785,9.785,9.785,9.785
212,60,24000,2.4,32.934,32.934,32.934,32.934,6.899,10.575,8.693,8.73,29.044,29.044,29.044,29.044,11.562,11.562,11.562,11.562
213,10794,4317600,431.76,32.934,32.934,32.934,32.934,5.375,18.616,9.035,8.728,29.044,29.044,29.044,29.044,7.402,11.562,9.736,9.785
214,98,39200,3.92,32.934,32.934,32.934,32.934,6.789,14.867,9.417,8.954,29.044,29.044,29.044,29.044,9.785,9.785,9.785,9.785
215,57,22800,2.28,32.934,32.934,32.934,32.934,6.88,9.746,8.455,8.679,29.044,29.044,29.044,29.044,11.562,11.562,11.562,11.562
216,159,63600,6.36,32.915,32.915,32.915,32.915,6.38,12.37,9.302,9.425,28.963,28.963,28.963,28.963,16.13,16.13,16.13,16.13
217,160,64000,6.4,32.934,32.934,32.934,32.934,6.439,11.973,8.74,8.629,29.044,29.044,29.044,29.044,8.557,11.562,11.092,11.562
218,2072,828800,82.88,32.915,32.934,32.921,32.915,5.292,19.256,9.509,9.191,28.963,29.044,28.991,28.963,8.557,16.13,10.127,10.883
219,1581182,632472800,63247.28,32.86,32.915,32.879,32.874,2.495,27.391,7.89,7.546,28.779,29.149,28.994,29.014,3.317,25.507,11.1,10.973
220,450,180000,18.0,32.934,32.934,32.934,32.934,6.996,16.01,9.471,8.948,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
221,160,64000,6.4,32.934,32.934,32.934,32.934,6.199,13.248,9.269,9.198,29.044,29.044,29.044,29.044,8.557,8.557,8.557,8.557
222,104,41600,4.16,32.934,32.934,32.934,32.934,7.611,11.027,8.9,8.74,29.044,29.044,29.044,29.044,8.557,8.557,8.557,8.557
223,171,68400,6.84,32.934,32.934,32.934,32.934,6.827,12.941,9.174,8.97,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
224,127,50800,5.08,32.934,32.934,32.934,32.934,6.801,10.872,8.804,8.76,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
225,19243,7697200,769.72,32.915,32.934,32.927,32.934,4.281,19.763,9.31,8.951,28.963,29.044,29.016,29.044,7.031,10.883,8.856,8.557
226,160,64000,6.4,32.934,32.934,32.934,32.934,6.221,12.989,8.416,7.978,29.044,29.044,29.044,29.044,8.557,8.557,8.557,8.557
227,220,88000,8.8,32.915,32.915,32.915,32.915,5.537,16.323,9.737,8.869,28.963,28.963,28.963,28.963,13.253,13.253,13.253,13.253
228,70,28000,2.8,32.934,32.934,32.934,32.934,7.227,17.661,11.012,9.102,29.044,29.044,29.044,29.044,7.402,7.402,7.402,7.402
229,65,26000,2.6,32.915,32.915,32.915,32.915,5.777,10.823,8.179,7.996,28.963,28.963,28.963,28.963,13.253,13.253,13.253,13.253
230,78,31200,3.12,32.915,32.915,32.915,32.915,6.893,14.797,9.208,8.546,28.963,28.963,28.963,28.963,10.883,10.883,10.883,10.883
231,112,44800,4.48,32.934,32.934,32.934,32.934,6.523,14.509,9.334,9.032,29.044,29.044,29.044,29.044,8.557,8.557,8.557,8.557
232,93,37200,3.72,32.915,32.915,32.915,32.915,6.953,16.29,9.8,8.935,28.963,28.963,28.963,28.963,10.883,10.883,10.883,10.883
233,88,35200,3.52,32.934,32.934,32.934,32.934,6.867,17.286,10.915,10.817,29.044,29.044,29.044,29.044,6.639,6.639,6.639,6.639
234,257,102800,10.28,32.915,32.915,32.915,32.915,6.396,12.42,8.935,8.896,28.963,28.963,28.963,28.963,13.253,13.253,13.253,13.253
235,373,149200,14.92,32.934,32.934,32.934,32.934,6.48,15.13,9.041,8.674,29.044,29.044,29.044,29.044,8.557,8.557,8.557,8.557
236,53,21200,2.12,32.915,32.915,32.915,32.915,6.399,13.487,8.341,7.999,28.963,28.963,28.963,28.963,10.883,10.883,10.883,10.883
237,66,26400,2.64,32.934,32.934,32.934,32.934,7.317,12.066,8.602,8.164,29.044,29.044,29.044,29.044,7.031,8.557,7.1,7.031
238,218,87200,8.72,32.915,32.915,32.915,32.915,6.477,11.166,8.569,8.403,28.963,28.963,28.963,28.963,7.926,7.926,7.926,7.926
239,99,39600,3.96,32.934,32.934,32.934,32.934,5.861,14.221,9.926,10.029,29.044,29.044,29.044,29.044,7.031,7.031,7.031,7.031
240,89,35600,3.56,32.915,32.915,32.915,32.915,6.359,14.539,9.519,8.761,28.963,28.963,28.963,28.963,9.099,9.099,9.099,9.099
241,129,51600,5.16,32.934,32.934,32.934,32.934,6.086,14.922,9.161,8.55,29.044,29.044,29.044,29.044,5.742,5.742,5.742,5.742
242,64,25600,2.56,32.915,32.915,32.915,32.915,6.926,9.791,8.218,8.157,28.963,28.963,28.963,28.963,7.926,7.926,7.926,7.926
243,82,32800,3.28,32.915,32.915,32.915,32.915,5.411,14.311,8.361,8.1,28.963,28.963,28.963,28.963,9.099,9.099,9.099,9.099
244,73,29200,2.92,32.915,32.915,32.915,32.915,7.122,15.955,9.124,8.475,28.963,28.963,28.963,28.963,9.099,9.099,9.099,9.099
245,54,21600,2.16,32.934,32.934,32.934,32.934,6.02,13.827,7.974,7.471,29.044,29.044,29.044,29.044,7.031,7.031,7.031,7.031
246,1411,564400,56.44,32.915,32.915,32.915,32.915,5.837,17.225,8.817,8.53,28.963,28.963,28.963,28.963,7.926,7.926,7.926,7.926
247,183,73200,7.32,32.934,32.934,32.934,32.934,6.748,19.808,11.01,10.916,29.044,29.044,29.044,29.044,5.742,7.031,5.833,5.742
248,184,73600,7.36,32.934,32.934,32.934,32.934,5.598,21.371,10.289,9.549,29.044,29.044,29.044,29.044,7.031,7.031,7.031,7.031
249,59,23600,2.36,32.934,32.934,32.934,32.934,5.429,11.29,8.741,8.619,29.044,29.044,29.044,29.044,7.031,7.031,7.031,7.031
250,467,186800,18.68,32.915,32.915,32.915,32.915,5.995,21.421,9.777,9.342,28.963,28.963,28.963,28.963,7.926,7.926,7.926,7.926
251,120,48000,4.8,32.89,32.915,32.914,32.915,5.921,14.152,8.904,8.728,28.963,29.093,28.968,28.963,5.974,7.926,7.861,7.926
252,64,25600,2.56,32.915,32.915,32.915,32.915,6.248,10.032,7.75,7.805,28.963,28.963,28.963,28.963,7.926,7.926,7.926,7.926
253,126,50400,5.04,32.89,32.915,32.892,32.89,6.092,18.481,11.052,10.776,28.963,29.093,29.08,29.093,5.974,7.926,6.175,5.974
254,74,29600,2.96,32.89,32.89,32.89,32.89,6.33,14.493,9.823,9.459,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
255,1303,521200,52.12,32.89,32.89,32.89,32.89,5.652,16.496,9.72,9.51,29.093,29.093,29.093,29.093,7.234,7.234,7.234,7.234
256,72,28800,2.88,32.89,32.89,32.89,32.89,6.395,13.017,9.025,8.542,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
257,256,102400,10.24,32.89,32.89,32.89,32.89,5.413,18.64,9.372,8.942,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
258,2458,983200,98.32,32.89,32.89,32.89,32.89,5.357,17.615,9.708,9.499,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
259,1268,507200,50.72,32.89,32.89,32.89,32.89,5.666,18.126,10.089,9.985,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
260,482,192800,19.28,32.89,32.89,32.89,32.89,5.348,17.101,9.625,9.52,29.093,29.093,29.093,29.093,7.234,7.234,7.234,7.234
261,67,26800,2.68,32.89,32.89,32.89,32.89,5.891,12.371,8.759,8.383,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
262,106,42400,4.24,32.89,32.89,32.89,32.89,7.256,12.814,9.752,9.547,29.093,29.093,29.093,29.093,9.216,9.216,9.216,9.216
263,119,47600,4.76,32.89,32.89,32.89,32.89,5.976,12.751,8.347,7.555,29.093,29.093,29.093,29.093,9.216,9.216,9.216,9.216
264,156,62400,6.24,32.89,32.89,32.89,32.89,6.166,18.064,11.074,11.329,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
265,69,27600,2.76,32.89,32.89,32.89,32.89,7.415,14.181,9.204,8.744,29.093,29.093,29.093,29.093,9.216,9.216,9.216,9.216
266,550,220000,22.0,32.89,32.89,32.89,32.89,6.496,14.597,9.132,8.849,29.093,29.093,29.093,29.093,7.435,9.216,9.116,9.216
267,129,51600,5.16,32.89,32.89,32.89,32.89,5.988,19.902,11.436,11.585,29.093,29.093,29.093,29.093,5.974,5.974,5.974,5.974
268,380,152000,15.2,32.89,32.89,32.89,32.89,6.355,20.575,8.821,8.046,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
269,148,59200,5.92,32.89,32.89,32.89,32.89,5.62,20.288,11.315,9.906,29.093,29.093,29.093,29.093,5.844,7.435,7.027,7.435
270,13039,5215600,521.56,32.868,32.89,32.883,32.89,4.825,22.541,9.091,8.522,29.093,29.135,29.107,29.093,5.212,6.614,6.124,6.484
271,1451,580400,58.04,32.89,32.89,32.89,32.89,5.623,24.949,10.169,9.339,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
272,92,36800,3.68,32.89,32.89,32.89,32.89,6.682,13.728,10.224,10.61,29.093,29.093,29.093,29.093,6.484,6.484,6.484,6.484
273,3858,1543200,154.32,32.868,32.89,32.889,32.89,6.121,14.778,9.417,8.869,29.093,29.135,29.094,29.093,6.484,6.614,6.488,6.484
274,593,237200,23.72,32.89,32.89,32.89,32.89,5.092,16.103,9.509,9.5,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
275,2881,1152400,115.24,32.868,32.868,32.868,32.868,5.642,17.164,9.129,8.925,29.135,29.135,29.135,29.135,5.265,5.265,5.265,5.265
276,58,23200,2.32,32.868,32.868,32.868,32.868,6.377,10.103,8.086,7.921,29.135,29.135,29.135,29.135,6.614,6.614,6.614,6.614
277,111,44400,4.44,32.868,32.868,32.868,32.868,6.284,11.168,7.566,7.392,29.135,29.135,29.135,29.135,6.614,6.614,6.614,6.614
278,379,151600,15.16,32.868,32.868,32.868,32.868,6.303,13.818,8.783,8.126,29.135,29.135,29.135,29.135,6.614,6.614,6.614,6.614
279,224,89600,8.96,32.868,32.868,32.868,32.868,6.378,12.713,8.791,8.092,29.135,29.135,29.135,29.135,5.265,6.614,6.379,6.614
280,111,44400,4.44,32.868,32.868,32.868,32.868,6.412,12.71,8.457,8.088,29.135,29.135,29.135,29.135,6.614,6.614,6.614,6.614
281,99,39600,3.96,32.868,32.868,32.868,32.868,6.445,12.681,8.925,8.889,29.135,29.135,29.135,29.135,5.265,6.614,6.301,6.614
282,191,76400,7.64,32.868,32.868,32.868,32.868,6.283,13.048,7.94,7.57,29.135,29.135,29.135,29.135,5.265,6.178,5.571,5.272
283,138,55200,5.52,32.868,32.868,32.868,32.868,6.388,12.022,8.355,7.861,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
284,53,21200,2.12,32.868,32.868,32.868,32.868,7.308,14.167,10.604,10.982,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
285,170,68000,6.8,32.868,32.868,32.868,32.868,6.742,14.311,9.43,8.997,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
286,746,298400,29.84,32.868,32.868,32.868,32.868,6.348,18.839,10.871,10.517,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
287,83,33200,3.32,32.868,32.868,32.868,32.868,7.326,14.92,9.8,9.075,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
288,165,66000,6.6,32.868,32.868,32.868,32.868,6.302,20.114,9.305,8.415,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
289,292,116800,11.68,32.868,32.868,32.868,32.868,6.735,22.325,10.215,8.856,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
290,111,44400,4.44,32.868,32.868,32.868,32.868,6.806,14.793,10.064,9.477,29.135,29.135,29.135,29.135,5.272,5.272,5.272,5.272
291,178,71200,7.12,32.868,32.868,32.868,32.868,6.24,15.348,8.99,8.71,29.135,29.135,29.135,29.135,5.232,5.232,5.232,5.232
292,73,29200,2.92,32.868,32.868,32.868,32.868,7.383,13.619,10.066,9.819,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
293,52,20800,2.08,32.868,32.868,32.868,32.868,7.257,12.882,9.656,9.368,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
294,51,20400,2.04,32.868,32.868,32.868,32.868,7.436,14.434,9.945,9.514,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
295,73,29200,2.92,32.868,32.868,32.868,32.868,6.701,13.635,8.514,8.26,29.135,29.135,29.135,29.135,5.232,5.232,5.232,5.232
296,67,26800,2.68,32.868,32.868,32.868,32.868,7.34,12.321,8.681,8.472,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
297,136,54400,5.44,32.868,32.868,32.868,32.868,7.365,13.268,9.198,8.328,29.135,29.135,29.135,29.135,4.17,4.17,4.17,4.17
298,54,21600,2.16,32.86,32.868,32.864,32.864,6.646,11.11,7.901,7.658,29.135,29.149,29.142,29.142,4.3,5.232,4.766,4.766
299,3494,1397600,139.76,32.86,32.86,32.86,32.86,6.202,27.263,9.845,9.346,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
300,72,28800,2.88,32.86,32.86,32.86,32.86,6.595,17.695,9.971,9.162,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
301,140,56000,5.6,32.86,32.86,32.86,32.86,6.94,14.009,9.29,9.177,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
302,1069,427600,42.76,32.86,32.86,32.86,32.86,6.187,13.49,8.744,8.536,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
303,505,202000,20.2,32.86,32.86,32.86,32.86,6.369,17.568,9.093,8.992,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
304,52,20800,2.08,32.86,32.86,32.86,32.86,6.868,11.117,8.487,8.408,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
305,156,62400,6.24,32.86,32.86,32.86,32.86,6.558,11.654,8.816,8.774,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
306,51,20400,2.04,32.86,32.86,32.86,32.86,7.048,12.421,8.885,8.31,29.149,29.149,29.149,29.149,3.122,3.122,3.122,3.122
307,73,29200,2.92,32.86,32.86,32.86,32.86,7.703,13.687,10.31,10.853,29.149,29.149,29.149,29.149,3.122,3.122,3.122,3.122
308,220,88000,8.8,32.86,32.86,32.86,32.86,6.552,13.012,8.71,8.585,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
309,53,21200,2.12,32.86,32.86,32.86,32.86,6.515,8.789,7.618,7.688,29.149,29.149,29.149,29.149,4.3,4.3,4.3,4.3
310,61,24400,2.44,32.86,32.86,32.86,32.86,7.103,11.676,8.451,7.989,29.149,29.149,29.149,29.149,3.317,3.317,3.317,3.317
311,242,96800,9.68,32.874,32.874,32.874,32.874,6.504,11.949,8.583,8.43,28.936,28.936,28.936,28.936,13.455,13.455,13.455,13.455
312,414,165600,16.56,32.86,32.866,32.862,32.86,6.813,11.861,8.786,8.484,29.073,29.149,29.135,29.149,3.317,4.196,3.481,3.317
313,204,81600,8.16,32.866,32.866,32.866,32.866,6.582,14.422,8.163,7.665,29.073,29.073,29.073,29.073,4.196,4.196,4.196,4.196
314,570,228000,22.8,32.874,32.874,32.874,32.874,6.522,12.174,8.087,7.873,28.936,28.936,28.936,28.936,13.455,13.455,13.455,13.455
315,476,190400,19.04,32.866,32.866,32.866,32.866,6.691,13.853,9.051,8.771,29.073,29.073,29.073,29.073,5.612,5.612,5.612,5.612
316,79,31600,3.16,32.866,32.866,32.866,32.866,6.587,12.782,9.281,9.23,29.073,29.073,29.073,29.073,4.196,4.196,4.196,4.196
317,74,29600,2.96,32.866,32.866,32.866,32.866,6.727,12.685,8.434,8.15,29.073,29.073,29.073,29.073,3.478,4.196,3.623,3.478
318,56,22400,2.24,32.866,32.866,32.866,32.866,6.768,11.317,8.567,8.611,29.073,29.073,29.073,29.073,4.46,5.612,4.728,4.46
319,309,123600,12.36,32.866,32.866,32.866,32.866,6.333,13.364,9.008,8.902,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
320,55,22000,2.2,32.866,32.866,32.866,32.866,6.688,12.852,8.534,8.135,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
321,279,111600,11.16,32.866,32.866,32.866,32.866,6.475,13.461,8.894,8.619,29.073,29.073,29.073,29.073,3.478,4.46,4.091,4.46
322,126,50400,5.04,32.866,32.866,32.866,32.866,7.563,11.964,8.718,8.653,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
323,61,24400,2.44,32.866,32.866,32.866,32.866,6.376,11.26,7.915,7.735,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
324,138,55200,5.52,32.866,32.866,32.866,32.866,7.643,12.748,9.363,8.683,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
325,251,100400,10.04,32.866,32.866,32.866,32.866,6.802,13.149,9.532,9.139,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
326,68,27200,2.72,32.866,32.866,32.866,32.866,7.736,16.337,9.987,8.708,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
327,1598,639200,63.92,32.866,32.866,32.866,32.866,6.48,22.781,9.615,8.949,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
328,236,94400,9.44,32.866,32.866,32.866,32.866,7.021,12.445,8.873,8.654,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
329,265,106000,10.6,32.866,32.866,32.866,32.866,6.599,12.946,8.388,8.051,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
330,682,272800,27.28,32.866,32.866,32.866,32.866,6.782,14.58,9.302,8.869,29.073,29.073,29.073,29.073,4.46,5.919,4.869,4.46
331,71,28400,2.84,32.866,32.866,32.866,32.866,6.799,15.54,8.805,8.281,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
332,1987,794800,79.48,32.866,32.866,32.866,32.866,6.509,24.77,9.164,8.558,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
333,483,193200,19.32,32.866,32.866,32.866,32.866,6.649,12.518,8.973,8.694,29.073,29.073,29.073,29.073,5.919,5.919,5.919,5.919
334,73,29200,2.92,32.866,32.866,32.866,32.866,6.871,12.557,8.846,8.681,29.073,29.073,29.073,29.073,3.478,3.478,3.478,3.478
335,141,56400,5.64,32.866,32.866,32.866,32.866,6.768,12.976,8.654,8.238,29.073,29.073,29.073,29.073,3.478,4.46,4.349,4.46
336,89,35600,3.56,32.866,32.866,32.866,32.866,6.857,10.755,8.423,8.096,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
337,364,145600,14.56,32.866,32.866,32.866,32.866,6.595,14.362,8.803,8.652,29.073,29.073,29.073,29.073,4.46,5.919,5.414,5.919
338,201,80400,8.04,32.866,32.866,32.866,32.866,6.713,12.957,8.412,7.996,29.073,29.073,29.073,29.073,4.46,4.46,4.46,4.46
339,450,180000,18.0,32.866,32.868,32.867,32.866,6.533,15.321,9.271,8.837,29.073,29.115,29.084,29.073,3.366,4.46,4.173,4.46
340,136,54400,5.44,32.866,32.866,32.866,32.866,6.453,11.51,7.914,7.52,29.073,29.073,29.073,29.073,5.919,5.919,5.919,5.919
341,57,22800,2.28,32.874,32.874,32.874,32.874,6.547,9.798,7.748,7.535,28.936,28.936,28.936,28.936,7.981,7.981,7.981,7.981
342,76,30400,3.04,32.868,32.868,32.868,32.868,7.298,17.796,9.772,9.008,29.115,29.115,29.115,29.115,3.366,3.366,3.366,3.366
343,135,54000,5.4,32.868,32.868,32.868,32.868,6.8,12.757,8.522,8.129,29.115,29.115,29.115,29.115,4.406,4.406,4.406,4.406
344,50,20000,2.0,32.868,32.868,32.868,32.868,7.528,9.801,8.565,8.535,29.115,29.115,29.115,29.115,3.366,3.366,3.366,3.366
345,1409,563600,56.36,32.876,32.876,32.876,32.876,6.341,19.589,8.89,8.379,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
346,96,38400,3.84,32.876,32.876,32.876,32.876,6.259,16.15,8.262,7.734,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
347,301,120400,12.04,32.876,32.876,32.876,32.876,6.3,14.116,9.588,8.956,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
348,63,25200,2.52,32.868,32.868,32.868,32.868,6.6,19.387,10.201,9.694,29.115,29.115,29.115,29.115,4.406,4.406,4.406,4.406
349,52,20800,2.08,32.868,32.876,32.869,32.868,6.612,15.046,9.808,8.617,29.015,29.115,29.098,29.115,4.406,5.805,4.649,4.406
350,128,51200,5.12,32.868,32.868,32.868,32.868,6.687,15.331,9.676,9.282,29.115,29.115,29.115,29.115,3.366,3.366,3.366,3.366
351,71,28400,2.84,32.876,32.876,32.876,32.876,7.118,12.314,9.319,9.29,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
352,577,230800,23.08,32.876,32.876,32.876,32.876,6.322,14.9,9.218,8.452,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
353,70,28000,2.8,32.876,32.876,32.876,32.876,7.115,15.383,10.714,10.184,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
354,81,32400,3.24,32.868,32.868,32.868,32.868,6.467,12.229,8.489,8.166,29.115,29.115,29.115,29.115,4.406,4.406,4.406,4.406
355,81,32400,3.24,32.876,32.876,32.876,32.876,6.87,15.413,9.487,8.725,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
356,706,282400,28.24,32.868,32.868,32.868,32.868,6.509,15.325,9.005,8.993,29.115,29.115,29.115,29.115,4.406,4.406,4.406,4.406
357,69,27600,2.76,32.876,32.876,32.876,32.876,6.871,11.162,8.505,8.01,29.015,29.015,29.015,29.015,7.503,7.503,7.503,7.503
358,232,92800,9.28,32.876,32.876,32.876,32.876,6.435,15.319,9.282,8.278,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
359,120,48000,4.8,32.876,32.876,32.876,32.876,6.672,13.091,9.117,8.768,29.015,29.015,29.015,29.015,5.805,5.805,5.805,5.805
360,147,58800,5.88,32.876,32.876,32.876,32.876,7.008,18.328,9.991,9.37,29.015,29.015,29.015,29.015,7.503,7.503,7.503,7.503
361,104,41600,4.16,32.868,32.868,32.868,32.868,7.157,12.73,9.477,9.491,29.115,29.115,29.115,29.115,4.406,4.406,4.406,4.406
