zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
100,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,26,0,1.04,0.0,1.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,81,0,3.24,0.0,3.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,210,3,8.4,0.12,8.52,33.08,33.08,33.08,33.08,7.661,7.863,7.792,7.853,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
104,36,0,1.44,0.0,1.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,100,0,4.0,0.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,144,0,5.76,0.0,5.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,43,14,1.72,0.56,2.28,33.08,33.08,33.08,33.08,6.249,7.466,7.055,7.111,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
108,28,0,1.12,0.0,1.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,30,4,1.2,0.16,1.36,33.08,33.08,33.08,33.08,7.602,7.974,7.814,7.84,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
111,40,0,1.6,0.0,1.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,45,1,1.8,0.04,1.84,33.099,33.099,33.099,33.099,7.95,7.95,7.95,7.95,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
113,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,50,0,2.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,87,36,3.48,1.44,4.92,33.08,33.08,33.08,33.08,6.163,7.995,7.459,7.726,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
117,178,0,7.12,0.0,7.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,31,0,1.24,0.0,1.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,52,1,2.08,0.04,2.12,33.08,33.08,33.08,33.08,7.872,7.872,7.872,7.872,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
120,58,0,2.32,0.0,2.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,76,0,3.04,0.0,3.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,32,0,1.28,0.0,1.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,31,0,1.24,0.0,1.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,36,0,1.44,0.0,1.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,25,0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,36,0,1.44,0.0,1.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,38,2,1.52,0.08,1.6,33.055,33.055,33.055,33.055,7.481,7.768,7.625,7.625,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
129,74,0,2.96,0.0,2.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,66,0,2.64,0.0,2.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,117,0,4.68,0.0,4.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,29,0,1.16,0.0,1.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,32,0,1.28,0.0,1.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,165,0,6.6,0.0,6.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,63,0,2.52,0.0,2.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,46,3,1.84,0.12,1.96,33.055,33.055,33.055,33.055,7.368,7.565,7.451,7.42,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
137,32,0,1.28,0.0,1.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,67,0,2.68,0.0,2.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,119,4,4.76,0.16,4.92,33.055,33.055,33.055,33.055,6.132,7.922,7.426,7.825,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
140,35,0,1.4,0.0,1.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
141,124,0,4.96,0.0,4.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,34,0,1.36,0.0,1.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,30,0,1.2,0.0,1.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,32,0,1.28,0.0,1.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,131,0,5.24,0.0,5.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,698,0,27.92,0.0,27.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
